Ligand,Receptor,Ligand.Cluster,Receptor.Cluster,isReceptor_fst,isReceptor_scn,MeanLR
CD14,ITGB2,Myeloid,MSC,True,True,2.637
CD14,ITGB2,Neural,Megakaryocyte,True,True,2.563
CD14,ITGB2,MSC,Megakaryocyte,True,True,2.87
CD14,ITGB2,Fibroblast,Megakaryocyte,True,True,2.563
CD14,ITGB2,Myeloid,Megakaryocyte,True,True,2.563
CD14,ITGB2,MSC,Myeloid,True,True,2.637
DKK1,LRP5,Fibroblast,Neural,False,True,2.37
DKK1,LRP5,Myeloid,Neural,False,True,2.213
DKK1,LRP5,Fibroblast,MSC,False,True,2.37
DKK1,LRP5,Myeloid,MSC,False,True,2.213
DKK1,LRP5,Fibroblast,Fibroblast,False,True,2.37
DKK1,LRP5,Myeloid,Fibroblast,False,True,2.213
DKK1,LRP5,Fibroblast,Megakaryocyte,False,True,2.37
DKK1,LRP5,Myeloid,Megakaryocyte,False,True,2.213
DKK1,LRP5,Fibroblast,Myeloid,False,True,2.37
DKK1,LRP5,Myeloid,Myeloid,False,True,2.213
COL18A1,ITGB1,Neural,MSC,False,True,2.49
COL18A1,ITGB1,MSC,MSC,False,True,2.49
COL18A1,ITGB1,Fibroblast,MSC,False,True,2.49
COL18A1,ITGB1,Megakaryocyte,MSC,False,True,2.49
COL18A1,ITGB1,Myeloid,MSC,False,True,2.49
COL18A1,ITGB1,Neural,Fibroblast,False,True,2.335
COL18A1,ITGB1,MSC,Fibroblast,False,True,2.335
COL18A1,ITGB1,Fibroblast,Fibroblast,False,True,2.335
COL18A1,ITGB1,Megakaryocyte,Fibroblast,False,True,2.335
COL18A1,ITGB1,Myeloid,Fibroblast,False,True,2.335
COL1A2,ITGAV,MSC,Neural,False,True,2.609
COL1A2,ITGAV,Fibroblast,Neural,False,True,2.45
COL1A2,ITGAV,MSC,MSC,False,True,2.609
COL1A2,ITGAV,Fibroblast,MSC,False,True,2.45
COL1A2,ITGAV,MSC,Fibroblast,False,True,2.609
COL1A2,ITGAV,Fibroblast,Fibroblast,False,True,2.45
COL1A2,ITGAV,MSC,Megakaryocyte,False,True,2.609
COL1A2,ITGAV,Fibroblast,Megakaryocyte,False,True,2.45
COL1A2,ITGAV,MSC,Myeloid,False,True,2.609
COL1A2,ITGAV,Fibroblast,Myeloid,False,True,2.45
SGPP1,ITGB1,Neural,MSC,False,True,2.5180000000000002
SGPP1,ITGB1,MSC,MSC,False,True,2.5180000000000002
SGPP1,ITGB1,Fibroblast,MSC,False,True,2.5180000000000002
SGPP1,ITGB1,Megakaryocyte,MSC,False,True,2.5180000000000002
SGPP1,ITGB1,Myeloid,MSC,False,True,2.5180000000000002
SGPP1,ITGB1,Neural,Fibroblast,False,True,2.362
SGPP1,ITGB1,MSC,Fibroblast,False,True,2.362
SGPP1,ITGB1,Fibroblast,Fibroblast,False,True,2.362
SGPP1,ITGB1,Megakaryocyte,Fibroblast,False,True,2.362
SGPP1,ITGB1,Myeloid,Fibroblast,False,True,2.362
FGF2,SDC4,Neural,MSC,False,False,2.556
FGF2,SDC4,Neural,Myeloid,False,False,2.189
FGF2,SDC4,MSC,MSC,False,False,2.556
FGF2,SDC4,MSC,Myeloid,False,False,2.189
FGF2,SDC4,Fibroblast,MSC,False,False,2.556
FGF2,SDC4,Fibroblast,Myeloid,False,False,2.189
FGF2,SDC4,Megakaryocyte,MSC,False,False,2.556
FGF2,SDC4,Megakaryocyte,Myeloid,False,False,2.189
FGF2,SDC4,Myeloid,MSC,False,False,2.556
FGF2,SDC4,Myeloid,Myeloid,False,False,2.189
SGPP1,S1PR1,Neural,Megakaryocyte,False,True,2.3480000000000003
SGPP1,S1PR1,MSC,Megakaryocyte,False,True,2.3480000000000003
SGPP1,S1PR1,Fibroblast,Megakaryocyte,False,True,2.3480000000000003
SGPP1,S1PR1,Megakaryocyte,Megakaryocyte,False,True,2.3480000000000003
SGPP1,S1PR1,Myeloid,Megakaryocyte,False,True,2.3480000000000003
SGPP1,S1PR1,Neural,Myeloid,False,True,2.2
SGPP1,S1PR1,MSC,Myeloid,False,True,2.2
SGPP1,S1PR1,Fibroblast,Myeloid,False,True,2.2
SGPP1,S1PR1,Megakaryocyte,Myeloid,False,True,2.2
SGPP1,S1PR1,Myeloid,Myeloid,False,True,2.2
LAMB1,ITGAV,MSC,Neural,False,True,2.395
LAMB1,ITGAV,Myeloid,Neural,False,True,2.131
LAMB1,ITGAV,MSC,MSC,False,True,2.395
LAMB1,ITGAV,Myeloid,MSC,False,True,2.131
LAMB1,ITGAV,MSC,Fibroblast,False,True,2.395
LAMB1,ITGAV,Myeloid,Fibroblast,False,True,2.131
LAMB1,ITGAV,MSC,Megakaryocyte,False,True,2.395
LAMB1,ITGAV,Myeloid,Megakaryocyte,False,True,2.131
LAMB1,ITGAV,MSC,Myeloid,False,True,2.395
LAMB1,ITGAV,Myeloid,Myeloid,False,True,2.131
COL11A1,ITGB1,Neural,MSC,False,True,2.491
COL11A1,ITGB1,MSC,MSC,False,True,2.491
COL11A1,ITGB1,Fibroblast,MSC,False,True,2.491
COL11A1,ITGB1,Megakaryocyte,MSC,False,True,2.491
COL11A1,ITGB1,Myeloid,MSC,False,True,2.491
COL11A1,ITGB1,Neural,Fibroblast,False,True,2.335
COL11A1,ITGB1,MSC,Fibroblast,False,True,2.335
COL11A1,ITGB1,Fibroblast,Fibroblast,False,True,2.335
COL11A1,ITGB1,Megakaryocyte,Fibroblast,False,True,2.335
COL11A1,ITGB1,Myeloid,Fibroblast,False,True,2.335
THBS2,ITGB1,Neural,MSC,False,True,2.495
THBS2,ITGB1,MSC,MSC,False,True,2.495
THBS2,ITGB1,Fibroblast,MSC,False,True,2.495
THBS2,ITGB1,Megakaryocyte,MSC,False,True,2.495
THBS2,ITGB1,Myeloid,MSC,False,True,2.495
THBS2,ITGB1,Neural,Fibroblast,False,True,2.34
THBS2,ITGB1,MSC,Fibroblast,False,True,2.34
THBS2,ITGB1,Fibroblast,Fibroblast,False,True,2.34
THBS2,ITGB1,Megakaryocyte,Fibroblast,False,True,2.34
THBS2,ITGB1,Myeloid,Fibroblast,False,True,2.34
CD72,SEMA4D,MSC,Neural,False,True,2.294
CD72,SEMA4D,MSC,MSC,False,True,2.294
CD72,SEMA4D,MSC,Fibroblast,False,True,2.294
CD72,SEMA4D,MSC,Megakaryocyte,False,True,2.294
CD72,SEMA4D,MSC,Myeloid,False,True,2.294
CD72,SEMA4D,Myeloid,Neural,False,True,2.191
CD72,SEMA4D,Myeloid,MSC,False,True,2.191
CD72,SEMA4D,Myeloid,Fibroblast,False,True,2.191
CD72,SEMA4D,Myeloid,Megakaryocyte,False,True,2.191
CD72,SEMA4D,Myeloid,Myeloid,False,True,2.191
COL16A1,ITGB1,Neural,MSC,False,True,2.481
COL16A1,ITGB1,MSC,MSC,False,True,2.481
COL16A1,ITGB1,Fibroblast,MSC,False,True,2.481
COL16A1,ITGB1,Megakaryocyte,MSC,False,True,2.481
COL16A1,ITGB1,Myeloid,MSC,False,True,2.481
COL16A1,ITGB1,Neural,Fibroblast,False,True,2.326
COL16A1,ITGB1,MSC,Fibroblast,False,True,2.326
COL16A1,ITGB1,Fibroblast,Fibroblast,False,True,2.326
COL16A1,ITGB1,Megakaryocyte,Fibroblast,False,True,2.326
COL16A1,ITGB1,Myeloid,Fibroblast,False,True,2.326
ADAM9,ITGB1,Neural,MSC,False,True,2.5180000000000002
ADAM9,ITGB1,MSC,MSC,False,True,2.5180000000000002
ADAM9,ITGB1,Fibroblast,MSC,False,True,2.5180000000000002
ADAM9,ITGB1,Megakaryocyte,MSC,False,True,2.5180000000000002
ADAM9,ITGB1,Myeloid,MSC,False,True,2.5180000000000002
ADAM9,ITGB1,Neural,Fibroblast,False,True,2.362
ADAM9,ITGB1,MSC,Fibroblast,False,True,2.362
ADAM9,ITGB1,Fibroblast,Fibroblast,False,True,2.362
ADAM9,ITGB1,Megakaryocyte,Fibroblast,False,True,2.362
ADAM9,ITGB1,Myeloid,Fibroblast,False,True,2.362
SEMA4D,MET,Neural,Fibroblast,True,True,2.339
SEMA4D,MET,MSC,Fibroblast,True,True,2.339
SEMA4D,MET,Fibroblast,Fibroblast,True,True,2.339
SEMA4D,MET,Megakaryocyte,Fibroblast,True,True,2.339
SEMA4D,MET,Myeloid,Fibroblast,True,True,2.339
SEMA4D,MET,Neural,Myeloid,True,True,2.182
SEMA4D,MET,MSC,Myeloid,True,True,2.182
SEMA4D,MET,Fibroblast,Myeloid,True,True,2.182
SEMA4D,MET,Megakaryocyte,Myeloid,True,True,2.182
SEMA4D,MET,Myeloid,Myeloid,True,True,2.182
CD40LG,ITGB2,Neural,MSC,False,True,2.674
CD40LG,ITGB2,MSC,MSC,False,True,2.674
CD40LG,ITGB2,Fibroblast,MSC,False,True,2.674
CD40LG,ITGB2,Megakaryocyte,MSC,False,True,2.674
CD40LG,ITGB2,Myeloid,MSC,False,True,2.674
CD40LG,ITGB2,Neural,Megakaryocyte,False,True,2.6010000000000004
CD40LG,ITGB2,MSC,Megakaryocyte,False,True,2.6010000000000004
CD40LG,ITGB2,Fibroblast,Megakaryocyte,False,True,2.6010000000000004
CD40LG,ITGB2,Megakaryocyte,Megakaryocyte,False,True,2.6010000000000004
CD40LG,ITGB2,Myeloid,Megakaryocyte,False,True,2.6010000000000004
CD40LG,ITGAM,Neural,Megakaryocyte,False,True,2.3609999999999998
CD40LG,ITGAM,MSC,Megakaryocyte,False,True,2.3609999999999998
CD40LG,ITGAM,Fibroblast,Megakaryocyte,False,True,2.3609999999999998
CD40LG,ITGAM,Megakaryocyte,Megakaryocyte,False,True,2.3609999999999998
CD40LG,ITGAM,Myeloid,Megakaryocyte,False,True,2.3609999999999998
CD40LG,ITGAM,Neural,Myeloid,False,True,2.932
CD40LG,ITGAM,MSC,Myeloid,False,True,2.932
CD40LG,ITGAM,Fibroblast,Myeloid,False,True,2.932
CD40LG,ITGAM,Megakaryocyte,Myeloid,False,True,2.932
CD40LG,ITGAM,Myeloid,Myeloid,False,True,2.932
ICAM4,ITGAM,Neural,Megakaryocyte,False,True,2.303
ICAM4,ITGAM,MSC,Megakaryocyte,False,True,2.303
ICAM4,ITGAM,Fibroblast,Megakaryocyte,False,True,2.303
ICAM4,ITGAM,Megakaryocyte,Megakaryocyte,False,True,2.303
ICAM4,ITGAM,Myeloid,Megakaryocyte,False,True,2.303
ICAM4,ITGAM,Neural,Myeloid,False,True,2.8739999999999997
ICAM4,ITGAM,MSC,Myeloid,False,True,2.8739999999999997
ICAM4,ITGAM,Fibroblast,Myeloid,False,True,2.8739999999999997
ICAM4,ITGAM,Megakaryocyte,Myeloid,False,True,2.8739999999999997
ICAM4,ITGAM,Myeloid,Myeloid,False,True,2.8739999999999997
ICAM3,ITGAL,Megakaryocyte,Neural,False,True,2.423
ICAM3,ITGAL,Myeloid,Neural,False,True,3.234
ICAM3,ITGAL,Megakaryocyte,MSC,False,True,2.423
ICAM3,ITGAL,Myeloid,MSC,False,True,3.234
ICAM3,ITGAL,Megakaryocyte,Fibroblast,False,True,2.423
ICAM3,ITGAL,Myeloid,Fibroblast,False,True,3.234
ICAM3,ITGAL,Megakaryocyte,Megakaryocyte,False,True,2.423
ICAM3,ITGAL,Myeloid,Megakaryocyte,False,True,3.234
ICAM3,ITGAL,Megakaryocyte,Myeloid,False,True,2.423
ICAM3,ITGAL,Myeloid,Myeloid,False,True,3.234
AHSG,INSR,Neural,MSC,False,True,2.346
AHSG,INSR,Neural,Myeloid,False,True,2.188
AHSG,INSR,MSC,MSC,False,True,2.346
AHSG,INSR,MSC,Myeloid,False,True,2.188
AHSG,INSR,Fibroblast,MSC,False,True,2.346
AHSG,INSR,Fibroblast,Myeloid,False,True,2.188
AHSG,INSR,Megakaryocyte,MSC,False,True,2.346
AHSG,INSR,Megakaryocyte,Myeloid,False,True,2.188
AHSG,INSR,Myeloid,MSC,False,True,2.346
AHSG,INSR,Myeloid,Myeloid,False,True,2.188
SLPI,CD4,MSC,Neural,False,True,2.733
SLPI,CD4,Myeloid,Neural,False,True,2.9389999999999996
SLPI,CD4,MSC,MSC,False,True,2.8489999999999998
SLPI,CD4,Myeloid,MSC,False,True,3.056
SLPI,CD4,MSC,Fibroblast,False,True,2.733
SLPI,CD4,Myeloid,Fibroblast,False,True,2.9389999999999996
SLPI,CD4,MSC,Megakaryocyte,False,True,2.733
SLPI,CD4,Myeloid,Megakaryocyte,False,True,2.9389999999999996
SLPI,CD4,MSC,Myeloid,False,True,2.733
SLPI,CD4,Myeloid,Myeloid,False,True,2.9389999999999996
SORBS1,INSR,Neural,MSC,False,True,2.346
SORBS1,INSR,MSC,MSC,False,True,2.346
SORBS1,INSR,Fibroblast,MSC,False,True,2.346
SORBS1,INSR,Megakaryocyte,MSC,False,True,2.346
SORBS1,INSR,Myeloid,MSC,False,True,2.346
SORBS1,INSR,Neural,Myeloid,False,True,2.188
SORBS1,INSR,MSC,Myeloid,False,True,2.188
SORBS1,INSR,Fibroblast,Myeloid,False,True,2.188
SORBS1,INSR,Megakaryocyte,Myeloid,False,True,2.188
SORBS1,INSR,Myeloid,Myeloid,False,True,2.188
SELL,PODXL2,Megakaryocyte,Neural,False,False,2.37
SELL,PODXL2,Megakaryocyte,MSC,False,False,2.37
SELL,PODXL2,Megakaryocyte,Fibroblast,False,False,2.37
SELL,PODXL2,Megakaryocyte,Megakaryocyte,False,False,2.37
SELL,PODXL2,Megakaryocyte,Myeloid,False,False,2.37
SELL,PODXL2,Myeloid,Neural,False,False,2.222
SELL,PODXL2,Myeloid,MSC,False,False,2.222
SELL,PODXL2,Myeloid,Fibroblast,False,False,2.222
SELL,PODXL2,Myeloid,Megakaryocyte,False,False,2.222
SELL,PODXL2,Myeloid,Myeloid,False,False,2.222
COL1A2,SCARB1,MSC,Neural,False,True,2.6260000000000003
COL1A2,SCARB1,MSC,MSC,False,True,2.6260000000000003
COL1A2,SCARB1,MSC,Fibroblast,False,True,2.6260000000000003
COL1A2,SCARB1,MSC,Megakaryocyte,False,True,2.6260000000000003
COL1A2,SCARB1,MSC,Myeloid,False,True,2.6260000000000003
COL1A2,SCARB1,Fibroblast,Neural,False,True,2.467
COL1A2,SCARB1,Fibroblast,MSC,False,True,2.467
COL1A2,SCARB1,Fibroblast,Fibroblast,False,True,2.467
COL1A2,SCARB1,Fibroblast,Megakaryocyte,False,True,2.467
COL1A2,SCARB1,Fibroblast,Myeloid,False,True,2.467
RGMB,BMPR2,MSC,Neural,False,True,2.374
RGMB,BMPR2,Myeloid,Neural,False,True,2.168
RGMB,BMPR2,MSC,MSC,False,True,2.374
RGMB,BMPR2,Myeloid,MSC,False,True,2.168
RGMB,BMPR2,MSC,Fibroblast,False,True,2.374
RGMB,BMPR2,Myeloid,Fibroblast,False,True,2.168
RGMB,BMPR2,MSC,Megakaryocyte,False,True,2.374
RGMB,BMPR2,Myeloid,Megakaryocyte,False,True,2.168
RGMB,BMPR2,MSC,Myeloid,False,True,2.374
RGMB,BMPR2,Myeloid,Myeloid,False,True,2.168
SELL,CD34,Megakaryocyte,Neural,False,False,2.3480000000000003
SELL,CD34,Megakaryocyte,MSC,False,False,2.3480000000000003
SELL,CD34,Megakaryocyte,Fibroblast,False,False,2.3480000000000003
SELL,CD34,Megakaryocyte,Megakaryocyte,False,False,2.3480000000000003
SELL,CD34,Megakaryocyte,Myeloid,False,False,2.3480000000000003
SELL,CD34,Myeloid,Neural,False,False,2.2
SELL,CD34,Myeloid,MSC,False,False,2.2
SELL,CD34,Myeloid,Fibroblast,False,False,2.2
SELL,CD34,Myeloid,Megakaryocyte,False,False,2.2
SELL,CD34,Myeloid,Myeloid,False,False,2.2
KCNA3,IL16,Neural,Megakaryocyte,False,False,2.3609999999999998
KCNA3,IL16,Neural,Myeloid,False,False,2.213
KCNA3,IL16,MSC,Megakaryocyte,False,False,2.3609999999999998
KCNA3,IL16,MSC,Myeloid,False,False,2.213
KCNA3,IL16,Fibroblast,Megakaryocyte,False,False,2.3609999999999998
KCNA3,IL16,Fibroblast,Myeloid,False,False,2.213
KCNA3,IL16,Megakaryocyte,Megakaryocyte,False,False,2.3609999999999998
KCNA3,IL16,Megakaryocyte,Myeloid,False,False,2.213
KCNA3,IL16,Myeloid,Megakaryocyte,False,False,2.3609999999999998
KCNA3,IL16,Myeloid,Myeloid,False,False,2.213
HMMR,HAS2,Neural,Fibroblast,False,False,2.278
HMMR,HAS2,Neural,Myeloid,False,False,2.2
HMMR,HAS2,MSC,Fibroblast,False,False,2.278
HMMR,HAS2,MSC,Myeloid,False,False,2.2
HMMR,HAS2,Fibroblast,Fibroblast,False,False,2.278
HMMR,HAS2,Fibroblast,Myeloid,False,False,2.2
HMMR,HAS2,Megakaryocyte,Fibroblast,False,False,2.278
HMMR,HAS2,Megakaryocyte,Myeloid,False,False,2.2
HMMR,HAS2,Myeloid,Fibroblast,False,False,2.278
HMMR,HAS2,Myeloid,Myeloid,False,False,2.2
HMGB1,THBD,MSC,Neural,False,True,2.307
HMGB1,THBD,Megakaryocyte,Neural,False,True,2.282
HMGB1,THBD,MSC,MSC,False,True,2.307
HMGB1,THBD,Megakaryocyte,MSC,False,True,2.282
HMGB1,THBD,MSC,Fibroblast,False,True,2.307
HMGB1,THBD,Megakaryocyte,Fibroblast,False,True,2.282
HMGB1,THBD,MSC,Megakaryocyte,False,True,2.307
HMGB1,THBD,Megakaryocyte,Megakaryocyte,False,True,2.282
HMGB1,THBD,MSC,Myeloid,False,True,2.307
HMGB1,THBD,Megakaryocyte,Myeloid,False,True,2.282
LAMB1,ITGB4,MSC,Neural,False,True,2.443
LAMB1,ITGB4,MSC,MSC,False,True,2.443
LAMB1,ITGB4,MSC,Fibroblast,False,True,2.443
LAMB1,ITGB4,MSC,Megakaryocyte,False,True,2.443
LAMB1,ITGB4,MSC,Myeloid,False,True,2.443
LAMB1,ITGB4,Myeloid,Neural,False,True,2.1790000000000003
LAMB1,ITGB4,Myeloid,MSC,False,True,2.1790000000000003
LAMB1,ITGB4,Myeloid,Fibroblast,False,True,2.1790000000000003
LAMB1,ITGB4,Myeloid,Megakaryocyte,False,True,2.1790000000000003
LAMB1,ITGB4,Myeloid,Myeloid,False,True,2.1790000000000003
TNF,FAS,Neural,MSC,False,True,2.285
TNF,FAS,Neural,Myeloid,False,True,2.178
TNF,FAS,MSC,MSC,False,True,2.285
TNF,FAS,MSC,Myeloid,False,True,2.178
TNF,FAS,Fibroblast,MSC,False,True,2.285
TNF,FAS,Fibroblast,Myeloid,False,True,2.178
TNF,FAS,Megakaryocyte,MSC,False,True,2.285
TNF,FAS,Megakaryocyte,Myeloid,False,True,2.178
TNF,FAS,Myeloid,MSC,False,True,2.285
TNF,FAS,Myeloid,Myeloid,False,True,2.178
ZG16B,CXCR4,Neural,Megakaryocyte,False,True,2.387
ZG16B,CXCR4,MSC,Megakaryocyte,False,True,2.387
ZG16B,CXCR4,Fibroblast,Megakaryocyte,False,True,2.387
ZG16B,CXCR4,Megakaryocyte,Megakaryocyte,False,True,2.387
ZG16B,CXCR4,Myeloid,Megakaryocyte,False,True,2.387
ZG16B,CXCR4,Neural,Myeloid,False,True,2.647
ZG16B,CXCR4,MSC,Myeloid,False,True,2.647
ZG16B,CXCR4,Fibroblast,Myeloid,False,True,2.647
ZG16B,CXCR4,Megakaryocyte,Myeloid,False,True,2.647
ZG16B,CXCR4,Myeloid,Myeloid,False,True,2.647
AGRN,ITGB1,Neural,MSC,False,True,2.502
AGRN,ITGB1,Neural,Fibroblast,False,True,2.346
AGRN,ITGB1,MSC,MSC,False,True,2.502
AGRN,ITGB1,MSC,Fibroblast,False,True,2.346
AGRN,ITGB1,Fibroblast,MSC,False,True,2.502
AGRN,ITGB1,Fibroblast,Fibroblast,False,True,2.346
AGRN,ITGB1,Megakaryocyte,MSC,False,True,2.502
AGRN,ITGB1,Megakaryocyte,Fibroblast,False,True,2.346
AGRN,ITGB1,Myeloid,MSC,False,True,2.502
AGRN,ITGB1,Myeloid,Fibroblast,False,True,2.346
LPAR2,ITGAM,Neural,Megakaryocyte,True,True,2.3609999999999998
LPAR2,ITGAM,MSC,Megakaryocyte,True,True,2.3609999999999998
LPAR2,ITGAM,Fibroblast,Megakaryocyte,True,True,2.3609999999999998
LPAR2,ITGAM,Megakaryocyte,Megakaryocyte,True,True,2.3609999999999998
LPAR2,ITGAM,Myeloid,Megakaryocyte,True,True,2.3609999999999998
LPAR2,ITGAM,Neural,Myeloid,True,True,2.932
LPAR2,ITGAM,MSC,Myeloid,True,True,2.932
LPAR2,ITGAM,Fibroblast,Myeloid,True,True,2.932
LPAR2,ITGAM,Megakaryocyte,Myeloid,True,True,2.932
LPAR2,ITGAM,Myeloid,Myeloid,True,True,2.932
F13A1,ITGB1,Neural,MSC,False,True,2.472
F13A1,ITGB1,Neural,Fibroblast,False,True,2.316
F13A1,ITGB1,MSC,MSC,False,True,2.472
F13A1,ITGB1,MSC,Fibroblast,False,True,2.316
F13A1,ITGB1,Fibroblast,MSC,False,True,2.472
F13A1,ITGB1,Fibroblast,Fibroblast,False,True,2.316
F13A1,ITGB1,Megakaryocyte,MSC,False,True,2.472
F13A1,ITGB1,Megakaryocyte,Fibroblast,False,True,2.316
F13A1,ITGB1,Myeloid,MSC,False,True,2.472
F13A1,ITGB1,Myeloid,Fibroblast,False,True,2.316
LPAR2,ITGB2,Neural,MSC,True,True,2.674
LPAR2,ITGB2,MSC,MSC,True,True,2.674
LPAR2,ITGB2,Fibroblast,MSC,True,True,2.674
LPAR2,ITGB2,Megakaryocyte,MSC,True,True,2.674
LPAR2,ITGB2,Myeloid,MSC,True,True,2.674
LPAR2,ITGB2,Neural,Megakaryocyte,True,True,2.6010000000000004
LPAR2,ITGB2,MSC,Megakaryocyte,True,True,2.6010000000000004
LPAR2,ITGB2,Fibroblast,Megakaryocyte,True,True,2.6010000000000004
LPAR2,ITGB2,Megakaryocyte,Megakaryocyte,True,True,2.6010000000000004
LPAR2,ITGB2,Myeloid,Megakaryocyte,True,True,2.6010000000000004
SELPLG,ITGB2,Neural,MSC,True,True,2.6519999999999997
SELPLG,ITGB2,MSC,MSC,True,True,2.7539999999999996
SELPLG,ITGB2,Fibroblast,MSC,True,True,2.6519999999999997
SELPLG,ITGB2,Megakaryocyte,MSC,True,True,2.6519999999999997
SELPLG,ITGB2,Myeloid,MSC,True,True,2.6519999999999997
SELPLG,ITGB2,Neural,Megakaryocyte,True,True,2.5780000000000003
SELPLG,ITGB2,MSC,Megakaryocyte,True,True,2.681
SELPLG,ITGB2,Fibroblast,Megakaryocyte,True,True,2.5780000000000003
SELPLG,ITGB2,Megakaryocyte,Megakaryocyte,True,True,2.5780000000000003
SELPLG,ITGB2,Myeloid,Megakaryocyte,True,True,2.5780000000000003
JAM3,ITGB2,Neural,MSC,False,True,2.694
JAM3,ITGB2,MSC,MSC,False,True,2.739
JAM3,ITGB2,Fibroblast,MSC,False,True,2.645
JAM3,ITGB2,Megakaryocyte,MSC,False,True,2.645
JAM3,ITGB2,Myeloid,MSC,False,True,2.645
JAM3,ITGB2,Neural,Megakaryocyte,False,True,2.6210000000000004
JAM3,ITGB2,MSC,Megakaryocyte,False,True,2.665
JAM3,ITGB2,Fibroblast,Megakaryocyte,False,True,2.571
JAM3,ITGB2,Megakaryocyte,Megakaryocyte,False,True,2.571
JAM3,ITGB2,Myeloid,Megakaryocyte,False,True,2.571
SELP,SELPLG,Neural,MSC,False,True,2.296
SELP,SELPLG,Neural,Myeloid,False,True,2.194
SELP,SELPLG,MSC,MSC,False,True,2.296
SELP,SELPLG,MSC,Myeloid,False,True,2.194
SELP,SELPLG,Fibroblast,MSC,False,True,2.296
SELP,SELPLG,Fibroblast,Myeloid,False,True,2.194
SELP,SELPLG,Megakaryocyte,MSC,False,True,2.296
SELP,SELPLG,Megakaryocyte,Myeloid,False,True,2.194
SELP,SELPLG,Myeloid,MSC,False,True,2.296
SELP,SELPLG,Myeloid,Myeloid,False,True,2.194
PIP4K2A,CD4,Megakaryocyte,Neural,False,True,2.343
PIP4K2A,CD4,Myeloid,Neural,False,True,2.2359999999999998
PIP4K2A,CD4,MSC,MSC,False,True,2.1919999999999997
PIP4K2A,CD4,Megakaryocyte,MSC,False,True,2.459
PIP4K2A,CD4,Myeloid,MSC,False,True,2.352
PIP4K2A,CD4,Megakaryocyte,Fibroblast,False,True,2.343
PIP4K2A,CD4,Myeloid,Fibroblast,False,True,2.2359999999999998
PIP4K2A,CD4,Megakaryocyte,Megakaryocyte,False,True,2.343
PIP4K2A,CD4,Myeloid,Megakaryocyte,False,True,2.2359999999999998
PIP4K2A,CD4,Megakaryocyte,Myeloid,False,True,2.343
PIP4K2A,CD4,Myeloid,Myeloid,False,True,2.2359999999999998
B2M,CD3D,MSC,Neural,False,True,2.62
B2M,CD3D,Megakaryocyte,Neural,False,True,2.59
B2M,CD3D,MSC,MSC,False,True,2.62
B2M,CD3D,Megakaryocyte,MSC,False,True,2.59
B2M,CD3D,MSC,Fibroblast,False,True,2.62
B2M,CD3D,Megakaryocyte,Fibroblast,False,True,2.59
B2M,CD3D,Neural,Megakaryocyte,False,True,2.484
B2M,CD3D,MSC,Megakaryocyte,False,True,3.5439999999999996
B2M,CD3D,Fibroblast,Megakaryocyte,False,True,2.6310000000000002
B2M,CD3D,Megakaryocyte,Megakaryocyte,False,True,3.514
B2M,CD3D,Myeloid,Megakaryocyte,False,True,2.964
B2M,CD3D,MSC,Myeloid,False,True,2.62
HLA-F,B2M,Neural,MSC,False,False,2.59
HLA-F,B2M,Neural,Megakaryocyte,False,False,2.56
HLA-F,B2M,MSC,MSC,False,False,2.853
HLA-F,B2M,MSC,Megakaryocyte,False,False,2.823
HLA-F,B2M,Fibroblast,MSC,False,False,2.59
HLA-F,B2M,Fibroblast,Megakaryocyte,False,False,2.56
HLA-F,B2M,Megakaryocyte,MSC,False,False,2.668
HLA-F,B2M,Megakaryocyte,Megakaryocyte,False,False,2.638
HLA-F,B2M,Myeloid,MSC,False,False,3.327
HLA-F,B2M,Myeloid,Fibroblast,False,False,2.414
HLA-F,B2M,Myeloid,Megakaryocyte,False,False,3.2969999999999997
HLA-F,B2M,Myeloid,Myeloid,False,False,2.747
DEFA1,ITGB2,Myeloid,Neural,False,True,3.302
DEFA1,ITGB2,Neural,MSC,False,True,2.5810000000000004
DEFA1,ITGB2,MSC,MSC,False,True,2.5810000000000004
DEFA1,ITGB2,Fibroblast,MSC,False,True,2.5810000000000004
DEFA1,ITGB2,Megakaryocyte,MSC,False,True,2.5810000000000004
DEFA1,ITGB2,Myeloid,MSC,False,True,3.8539999999999996
DEFA1,ITGB2,Myeloid,Fibroblast,False,True,3.302
DEFA1,ITGB2,Neural,Megakaryocyte,False,True,2.508
DEFA1,ITGB2,Fibroblast,Megakaryocyte,False,True,2.508
DEFA1,ITGB2,Megakaryocyte,Megakaryocyte,False,True,2.508
DEFA1,ITGB2,Myeloid,Megakaryocyte,False,True,3.78
DEFA1,ITGB2,Myeloid,Myeloid,False,True,3.5469999999999997
DEFA1B,ITGB2,Myeloid,Neural,False,True,4.235
DEFA1B,ITGB2,Neural,MSC,False,True,2.5660000000000003
DEFA1B,ITGB2,MSC,MSC,False,True,2.5660000000000003
DEFA1B,ITGB2,Fibroblast,MSC,False,True,2.5660000000000003
DEFA1B,ITGB2,Megakaryocyte,MSC,False,True,2.5660000000000003
DEFA1B,ITGB2,Myeloid,MSC,False,True,4.787
DEFA1B,ITGB2,Myeloid,Fibroblast,False,True,4.235
DEFA1B,ITGB2,Neural,Megakaryocyte,False,True,2.492
DEFA1B,ITGB2,Fibroblast,Megakaryocyte,False,True,2.492
DEFA1B,ITGB2,Megakaryocyte,Megakaryocyte,False,True,2.492
