"source","target","gene_A","gene_B","type_gene_A","type_gene_B","MeanLR"
"Neural","Megakaryocyte","THBS1|L","ITGA2B|R","Ligand","Receptor",3.061
"MSC","Neural","THBS1|L","ITGA2B|R","Ligand","Receptor",2.626
"MSC","MSC","THBS1|L","ITGA2B|R","Ligand","Receptor",2.626
"MSC","Fibroblast","THBS1|L","ITGA2B|R","Ligand","Receptor",2.671
"MSC","Megakaryocyte","THBS1|L","ITGA2B|R","Ligand","Receptor",3.597
"MSC","Myeloid","THBS1|L","ITGA2B|R","Ligand","Receptor",2.779
"Fibroblast","Megakaryocyte","THBS1|L","ITGA2B|R","Ligand","Receptor",3.061
"Megakaryocyte","Megakaryocyte","THBS1|L","ITGA2B|R","Ligand","Receptor",3.228
"Myeloid","Megakaryocyte","THBS1|L","ITGA2B|R","Ligand","Receptor",3.061
"MSC","Neural","COL1A2|L","ITGAV|R","Ligand","Receptor",2.628
"Neural","MSC","COL1A2|L","ITGAV|R","Ligand","Receptor",2.469
"MSC","MSC","COL1A2|L","ITGAV|R","Ligand","Receptor",3.078
"Fibroblast","MSC","COL1A2|L","ITGAV|R","Ligand","Receptor",2.525
"Megakaryocyte","MSC","COL1A2|L","ITGAV|R","Ligand","Receptor",2.469
"Myeloid","MSC","COL1A2|L","ITGAV|R","Ligand","Receptor",2.469
"MSC","Fibroblast","COL1A2|L","ITGAV|R","Ligand","Receptor",2.628
"MSC","Megakaryocyte","COL1A2|L","ITGAV|R","Ligand","Receptor",2.628
"MSC","Myeloid","COL1A2|L","ITGAV|R","Ligand","Receptor",2.628
"Neural","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.282
"MSC","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.282
"Fibroblast","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.282
"Megakaryocyte","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.282
"Myeloid","MSC","LAMC1|L","ITGB1|R","Ligand","Receptor",2.282
"Neural","Megakaryocyte","LAMC1|L","ITGB1|R","Ligand","Receptor",2.416
"MSC","Megakaryocyte","LAMC1|L","ITGB1|R","Ligand","Receptor",2.416
"Fibroblast","Megakaryocyte","LAMC1|L","ITGB1|R","Ligand","Receptor",2.416
"Megakaryocyte","Megakaryocyte","LAMC1|L","ITGB1|R","Ligand","Receptor",2.416
"Myeloid","Megakaryocyte","LAMC1|L","ITGB1|R","Ligand","Receptor",2.416
"Neural","MSC","C1QA|L","CD93|R","Ligand","Receptor",2.351
"Neural","Megakaryocyte","C1QA|L","CD93|R","Ligand","Receptor",2.355
"MSC","MSC","C1QA|L","CD93|R","Ligand","Receptor",2.351
"MSC","Megakaryocyte","C1QA|L","CD93|R","Ligand","Receptor",2.355
"Fibroblast","MSC","C1QA|L","CD93|R","Ligand","Receptor",2.351
"Fibroblast","Megakaryocyte","C1QA|L","CD93|R","Ligand","Receptor",2.355
"Megakaryocyte","MSC","C1QA|L","CD93|R","Ligand","Receptor",2.351
"Megakaryocyte","Megakaryocyte","C1QA|L","CD93|R","Ligand","Receptor",2.355
"Myeloid","MSC","C1QA|L","CD93|R","Ligand","Receptor",2.351
"Myeloid","Megakaryocyte","C1QA|L","CD93|R","Ligand","Receptor",2.355
"Neural","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.307
"MSC","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.307
"Fibroblast","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.307
"Megakaryocyte","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.307
"Myeloid","MSC","CD14|L","ITGB1|R","Ligand","Receptor",2.307
"Neural","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.441
"MSC","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.441
"Fibroblast","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.441
"Megakaryocyte","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.441
"Myeloid","Megakaryocyte","CD14|L","ITGB1|R","Ligand","Receptor",2.441
"Neural","MSC","CD14|L","ITGB2|R","Ligand","Receptor",2.269
"MSC","MSC","CD14|L","ITGB2|R","Ligand","Receptor",2.269
"Fibroblast","MSC","CD14|L","ITGB2|R","Ligand","Receptor",2.269
"Megakaryocyte","MSC","CD14|L","ITGB2|R","Ligand","Receptor",2.269
"Myeloid","MSC","CD14|L","ITGB2|R","Ligand","Receptor",2.269
"Neural","Myeloid","CD14|L","ITGB2|R","Ligand","Receptor",2.38
"MSC","Myeloid","CD14|L","ITGB2|R","Ligand","Receptor",2.38
"Fibroblast","Myeloid","CD14|L","ITGB2|R","Ligand","Receptor",2.38
"Megakaryocyte","Myeloid","CD14|L","ITGB2|R","Ligand","Receptor",2.38
"Myeloid","Myeloid","CD14|L","ITGB2|R","Ligand","Receptor",2.38
"Neural","MSC","ADAM12|L","ITGB1|R","Ligand","Receptor",2.3
"Neural","Megakaryocyte","ADAM12|L","ITGB1|R","Ligand","Receptor",2.434
"MSC","MSC","ADAM12|L","ITGB1|R","Ligand","Receptor",2.3
"MSC","Megakaryocyte","ADAM12|L","ITGB1|R","Ligand","Receptor",2.434
"Fibroblast","MSC","ADAM12|L","ITGB1|R","Ligand","Receptor",2.3
"Fibroblast","Megakaryocyte","ADAM12|L","ITGB1|R","Ligand","Receptor",2.434
"Megakaryocyte","MSC","ADAM12|L","ITGB1|R","Ligand","Receptor",2.3
"Megakaryocyte","Megakaryocyte","ADAM12|L","ITGB1|R","Ligand","Receptor",2.434
"Myeloid","MSC","ADAM12|L","ITGB1|R","Ligand","Receptor",2.3
"Myeloid","Megakaryocyte","ADAM12|L","ITGB1|R","Ligand","Receptor",2.434
"Neural","MSC","ICAM1|L","ITGB2|R","Ligand","Receptor",2.307
"MSC","MSC","ICAM1|L","ITGB2|R","Ligand","Receptor",2.307
"Fibroblast","MSC","ICAM1|L","ITGB2|R","Ligand","Receptor",2.307
"Megakaryocyte","MSC","ICAM1|L","ITGB2|R","Ligand","Receptor",2.307
"Myeloid","MSC","ICAM1|L","ITGB2|R","Ligand","Receptor",2.307
"Neural","Myeloid","ICAM1|L","ITGB2|R","Ligand","Receptor",2.418
"MSC","Myeloid","ICAM1|L","ITGB2|R","Ligand","Receptor",2.418
"Fibroblast","Myeloid","ICAM1|L","ITGB2|R","Ligand","Receptor",2.418
"Megakaryocyte","Myeloid","ICAM1|L","ITGB2|R","Ligand","Receptor",2.418
"Myeloid","Myeloid","ICAM1|L","ITGB2|R","Ligand","Receptor",2.418
"MSC","Neural","DUSP18|L","ITGA6|R","Ligand","Receptor",2.317
"Fibroblast","Neural","DUSP18|L","ITGA6|R","Ligand","Receptor",2.214
"MSC","MSC","DUSP18|L","ITGA6|R","Ligand","Receptor",2.317
"Fibroblast","MSC","DUSP18|L","ITGA6|R","Ligand","Receptor",2.214
"MSC","Fibroblast","DUSP18|L","ITGA6|R","Ligand","Receptor",2.317
"Fibroblast","Fibroblast","DUSP18|L","ITGA6|R","Ligand","Receptor",2.214
"MSC","Megakaryocyte","DUSP18|L","ITGA6|R","Ligand","Receptor",2.317
"Fibroblast","Megakaryocyte","DUSP18|L","ITGA6|R","Ligand","Receptor",2.214
"MSC","Myeloid","DUSP18|L","ITGA6|R","Ligand","Receptor",2.317
"Fibroblast","Myeloid","DUSP18|L","ITGA6|R","Ligand","Receptor",2.214
"MSC","Neural","DUSP18|L","ITGB4|R","Ligand","Receptor",2.317
"Fibroblast","Neural","DUSP18|L","ITGB4|R","Ligand","Receptor",2.214
"MSC","MSC","DUSP18|L","ITGB4|R","Ligand","Receptor",2.317
"Fibroblast","MSC","DUSP18|L","ITGB4|R","Ligand","Receptor",2.214
"MSC","Fibroblast","DUSP18|L","ITGB4|R","Ligand","Receptor",2.317
"Fibroblast","Fibroblast","DUSP18|L","ITGB4|R","Ligand","Receptor",2.214
"MSC","Megakaryocyte","DUSP18|L","ITGB4|R","Ligand","Receptor",2.317
"Fibroblast","Megakaryocyte","DUSP18|L","ITGB4|R","Ligand","Receptor",2.214
"MSC","Myeloid","DUSP18|L","ITGB4|R","Ligand","Receptor",2.317
"Fibroblast","Myeloid","DUSP18|L","ITGB4|R","Ligand","Receptor",2.214
"Megakaryocyte","Neural","ITGA4|L","CD14|R","Ligand","Receptor",2.275
"Myeloid","Neural","ITGA4|L","CD14|R","Ligand","Receptor",2.159
"Megakaryocyte","MSC","ITGA4|L","CD14|R","Ligand","Receptor",2.275
"Myeloid","MSC","ITGA4|L","CD14|R","Ligand","Receptor",2.159
"Megakaryocyte","Fibroblast","ITGA4|L","CD14|R","Ligand","Receptor",2.275
"Myeloid","Fibroblast","ITGA4|L","CD14|R","Ligand","Receptor",2.159
"Megakaryocyte","Megakaryocyte","ITGA4|L","CD14|R","Ligand","Receptor",2.275
"Myeloid","Megakaryocyte","ITGA4|L","CD14|R","Ligand","Receptor",2.159
"Megakaryocyte","Myeloid","ITGA4|L","CD14|R","Ligand","Receptor",2.275
"Myeloid","Myeloid","ITGA4|L","CD14|R","Ligand","Receptor",2.159
"MSC","Neural","OSM|L","OSMR|R","Ligand","Receptor",2.293
"MSC","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.293
"MSC","Fibroblast","OSM|L","OSMR|R","Ligand","Receptor",2.293
"MSC","Megakaryocyte","OSM|L","OSMR|R","Ligand","Receptor",2.293
"MSC","Myeloid","OSM|L","OSMR|R","Ligand","Receptor",2.293
"Fibroblast","Neural","OSM|L","OSMR|R","Ligand","Receptor",2.191
"Fibroblast","MSC","OSM|L","OSMR|R","Ligand","Receptor",2.191
"Fibroblast","Fibroblast","OSM|L","OSMR|R","Ligand","Receptor",2.191
"Fibroblast","Megakaryocyte","OSM|L","OSMR|R","Ligand","Receptor",2.191
"Fibroblast","Myeloid","OSM|L","OSMR|R","Ligand","Receptor",2.191
"Neural","MSC","COL9A2|L","ITGB1|R","Ligand","Receptor",2.345
"MSC","MSC","COL9A2|L","ITGB1|R","Ligand","Receptor",2.345
"Fibroblast","MSC","COL9A2|L","ITGB1|R","Ligand","Receptor",2.345
"Megakaryocyte","MSC","COL9A2|L","ITGB1|R","Ligand","Receptor",2.345
"Myeloid","MSC","COL9A2|L","ITGB1|R","Ligand","Receptor",2.345
"Neural","Megakaryocyte","COL9A2|L","ITGB1|R","Ligand","Receptor",2.479
"MSC","Megakaryocyte","COL9A2|L","ITGB1|R","Ligand","Receptor",2.479
"Fibroblast","Megakaryocyte","COL9A2|L","ITGB1|R","Ligand","Receptor",2.479
"Megakaryocyte","Megakaryocyte","COL9A2|L","ITGB1|R","Ligand","Receptor",2.479
"Myeloid","Megakaryocyte","COL9A2|L","ITGB1|R","Ligand","Receptor",2.479
"MSC","Neural","ADAM9|L","ITGA6|R","Ligand","Receptor",2.325
"Myeloid","Neural","ADAM9|L","ITGA6|R","Ligand","Receptor",2.222
"MSC","MSC","ADAM9|L","ITGA6|R","Ligand","Receptor",2.325
"Myeloid","MSC","ADAM9|L","ITGA6|R","Ligand","Receptor",2.222
"MSC","Fibroblast","ADAM9|L","ITGA6|R","Ligand","Receptor",2.325
"Myeloid","Fibroblast","ADAM9|L","ITGA6|R","Ligand","Receptor",2.222
"MSC","Megakaryocyte","ADAM9|L","ITGA6|R","Ligand","Receptor",2.325
"Myeloid","Megakaryocyte","ADAM9|L","ITGA6|R","Ligand","Receptor",2.222
"MSC","Myeloid","ADAM9|L","ITGA6|R","Ligand","Receptor",2.325
"Myeloid","Myeloid","ADAM9|L","ITGA6|R","Ligand","Receptor",2.222
"Neural","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.302
"MSC","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.302
"Fibroblast","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.302
"Megakaryocyte","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.302
"Myeloid","MSC","VEGFC|L","ITGB1|R","Ligand","Receptor",2.302
"Neural","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.436
"MSC","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.436
"Fibroblast","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.436
"Megakaryocyte","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.436
"Myeloid","Megakaryocyte","VEGFC|L","ITGB1|R","Ligand","Receptor",2.436
"Neural","MSC","CD40LG|L","ITGB2|R","Ligand","Receptor",2.307
"MSC","MSC","CD40LG|L","ITGB2|R","Ligand","Receptor",2.307
"Fibroblast","MSC","CD40LG|L","ITGB2|R","Ligand","Receptor",2.307
"Megakaryocyte","MSC","CD40LG|L","ITGB2|R","Ligand","Receptor",2.307
"Myeloid","MSC","CD40LG|L","ITGB2|R","Ligand","Receptor",2.307
"Neural","Myeloid","CD40LG|L","ITGB2|R","Ligand","Receptor",2.418
"MSC","Myeloid","CD40LG|L","ITGB2|R","Ligand","Receptor",2.418
"Fibroblast","Myeloid","CD40LG|L","ITGB2|R","Ligand","Receptor",2.418
"Megakaryocyte","Myeloid","CD40LG|L","ITGB2|R","Ligand","Receptor",2.418
"Myeloid","Myeloid","CD40LG|L","ITGB2|R","Ligand","Receptor",2.418
"Megakaryocyte","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.484
"Megakaryocyte","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.484
"Megakaryocyte","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.484
"Megakaryocyte","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.484
"Megakaryocyte","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.484
"Myeloid","Neural","ZG16B|L","TLR6|R","Ligand","Receptor",2.428
"Myeloid","MSC","ZG16B|L","TLR6|R","Ligand","Receptor",2.428
"Myeloid","Fibroblast","ZG16B|L","TLR6|R","Ligand","Receptor",2.428
"Myeloid","Megakaryocyte","ZG16B|L","TLR6|R","Ligand","Receptor",2.428
"Myeloid","Myeloid","ZG16B|L","TLR6|R","Ligand","Receptor",2.428
"Neural","Fibroblast","ABCA1|L","CALM1|R","Ligand","Receptor",2.21
"Neural","Megakaryocyte","ABCA1|L","CALM1|R","Ligand","Receptor",2.238
"MSC","Fibroblast","ABCA1|L","CALM1|R","Ligand","Receptor",2.21
"MSC","Megakaryocyte","ABCA1|L","CALM1|R","Ligand","Receptor",2.238
"Fibroblast","Fibroblast","ABCA1|L","CALM1|R","Ligand","Receptor",2.21
"Fibroblast","Megakaryocyte","ABCA1|L","CALM1|R","Ligand","Receptor",2.238
"Megakaryocyte","Fibroblast","ABCA1|L","CALM1|R","Ligand","Receptor",2.21
"Megakaryocyte","Megakaryocyte","ABCA1|L","CALM1|R","Ligand","Receptor",2.238
"Myeloid","Fibroblast","ABCA1|L","CALM1|R","Ligand","Receptor",2.21
"Myeloid","Megakaryocyte","ABCA1|L","CALM1|R","Ligand","Receptor",2.238
"Neural","MSC","INHBA|L","ENG|R","Ligand","Receptor",2.426
"Neural","Fibroblast","INHBA|L","ENG|R","Ligand","Receptor",2.393
"MSC","MSC","INHBA|L","ENG|R","Ligand","Receptor",2.426
"MSC","Fibroblast","INHBA|L","ENG|R","Ligand","Receptor",2.393
"Fibroblast","MSC","INHBA|L","ENG|R","Ligand","Receptor",2.426
"Fibroblast","Fibroblast","INHBA|L","ENG|R","Ligand","Receptor",2.393
"Megakaryocyte","MSC","INHBA|L","ENG|R","Ligand","Receptor",2.426
"Megakaryocyte","Fibroblast","INHBA|L","ENG|R","Ligand","Receptor",2.393
"Myeloid","MSC","INHBA|L","ENG|R","Ligand","Receptor",2.426
"Myeloid","Fibroblast","INHBA|L","ENG|R","Ligand","Receptor",2.393
"MSC","Neural","MMP2|L","SDC2|R","Ligand","Receptor",2.268
"MSC","MSC","MMP2|L","SDC2|R","Ligand","Receptor",2.268
"MSC","Fibroblast","MMP2|L","SDC2|R","Ligand","Receptor",2.268
"MSC","Megakaryocyte","MMP2|L","SDC2|R","Ligand","Receptor",2.268
"MSC","Myeloid","MMP2|L","SDC2|R","Ligand","Receptor",2.268
"Fibroblast","Neural","MMP2|L","SDC2|R","Ligand","Receptor",2.193
"Fibroblast","MSC","MMP2|L","SDC2|R","Ligand","Receptor",2.193
"Fibroblast","Fibroblast","MMP2|L","SDC2|R","Ligand","Receptor",2.193
"Fibroblast","Megakaryocyte","MMP2|L","SDC2|R","Ligand","Receptor",2.193
"Fibroblast","Myeloid","MMP2|L","SDC2|R","Ligand","Receptor",2.193
"MSC","Neural","OSM|L","LIFR|R","Ligand","Receptor",2.254
"MSC","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.254
"MSC","Fibroblast","OSM|L","LIFR|R","Ligand","Receptor",2.254
"MSC","Megakaryocyte","OSM|L","LIFR|R","Ligand","Receptor",2.254
"MSC","Myeloid","OSM|L","LIFR|R","Ligand","Receptor",2.254
"Fibroblast","Neural","OSM|L","LIFR|R","Ligand","Receptor",2.152
"Fibroblast","MSC","OSM|L","LIFR|R","Ligand","Receptor",2.152
"Fibroblast","Fibroblast","OSM|L","LIFR|R","Ligand","Receptor",2.152
"Fibroblast","Megakaryocyte","OSM|L","LIFR|R","Ligand","Receptor",2.152
"Fibroblast","Myeloid","OSM|L","LIFR|R","Ligand","Receptor",2.152
"Neural","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.246
"MSC","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.246
"Fibroblast","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.246
"Megakaryocyte","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.246
"Myeloid","Megakaryocyte","ADAM28|L","ITGA4|R","Ligand","Receptor",2.246
"Neural","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",2.13
"MSC","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",2.13
"Fibroblast","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",2.13
"Megakaryocyte","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",2.13
"Myeloid","Myeloid","ADAM28|L","ITGA4|R","Ligand","Receptor",2.13
"MSC","MSC","TIMP1|L","CD63|R","Ligand","Receptor",2.806
"MSC","Fibroblast","TIMP1|L","CD63|R","Ligand","Receptor",2.533
"MSC","Megakaryocyte","TIMP1|L","CD63|R","Ligand","Receptor",2.869
"MSC","Myeloid","TIMP1|L","CD63|R","Ligand","Receptor",2.666
"Fibroblast","MSC","TIMP1|L","CD63|R","Ligand","Receptor",2.559
"Fibroblast","Megakaryocyte","TIMP1|L","CD63|R","Ligand","Receptor",2.622
"Megakaryocyte","MSC","TIMP1|L","CD63|R","Ligand","Receptor",2.891
"Megakaryocyte","Fibroblast","TIMP1|L","CD63|R","Ligand","Receptor",2.618
"Megakaryocyte","Megakaryocyte","TIMP1|L","CD63|R","Ligand","Receptor",2.954
"Megakaryocyte","Myeloid","TIMP1|L","CD63|R","Ligand","Receptor",2.75
"Fibroblast","Neural","LSR|L","NRG1|R","Ligand","Receptor",2.266
"Megakaryocyte","Neural","LSR|L","NRG1|R","Ligand","Receptor",2.28
"Fibroblast","MSC","LSR|L","NRG1|R","Ligand","Receptor",2.266
"Megakaryocyte","MSC","LSR|L","NRG1|R","Ligand","Receptor",2.28
"Fibroblast","Fibroblast","LSR|L","NRG1|R","Ligand","Receptor",2.266
"Megakaryocyte","Fibroblast","LSR|L","NRG1|R","Ligand","Receptor",2.28
"Fibroblast","Megakaryocyte","LSR|L","NRG1|R","Ligand","Receptor",2.266
"Megakaryocyte","Megakaryocyte","LSR|L","NRG1|R","Ligand","Receptor",2.28
"Fibroblast","Myeloid","LSR|L","NRG1|R","Ligand","Receptor",2.266
"Megakaryocyte","Myeloid","LSR|L","NRG1|R","Ligand","Receptor",2.28
"Neural","MSC","LPAR2|L","ITGB2|R","Ligand","Receptor",2.307
"MSC","MSC","LPAR2|L","ITGB2|R","Ligand","Receptor",2.307
"Fibroblast","MSC","LPAR2|L","ITGB2|R","Ligand","Receptor",2.307
"Megakaryocyte","MSC","LPAR2|L","ITGB2|R","Ligand","Receptor",2.307
"Myeloid","MSC","LPAR2|L","ITGB2|R","Ligand","Receptor",2.307
"Neural","Myeloid","LPAR2|L","ITGB2|R","Ligand","Receptor",2.418
"MSC","Myeloid","LPAR2|L","ITGB2|R","Ligand","Receptor",2.418
"Fibroblast","Myeloid","LPAR2|L","ITGB2|R","Ligand","Receptor",2.418
"Megakaryocyte","Myeloid","LPAR2|L","ITGB2|R","Ligand","Receptor",2.418
"Myeloid","Myeloid","LPAR2|L","ITGB2|R","Ligand","Receptor",2.418
"Neural","Fibroblast","ADCY7|L","GNAS|R","Ligand","Receptor",2.424
"Neural","Megakaryocyte","ADCY7|L","GNAS|R","Ligand","Receptor",2.629
"MSC","Fibroblast","ADCY7|L","GNAS|R","Ligand","Receptor",2.424
"MSC","Megakaryocyte","ADCY7|L","GNAS|R","Ligand","Receptor",2.629
"Fibroblast","Fibroblast","ADCY7|L","GNAS|R","Ligand","Receptor",2.424
"Fibroblast","Megakaryocyte","ADCY7|L","GNAS|R","Ligand","Receptor",2.629
"Megakaryocyte","Fibroblast","ADCY7|L","GNAS|R","Ligand","Receptor",2.424
"Megakaryocyte","Megakaryocyte","ADCY7|L","GNAS|R","Ligand","Receptor",2.629
"Myeloid","Fibroblast","ADCY7|L","GNAS|R","Ligand","Receptor",2.424
"Myeloid","Megakaryocyte","ADCY7|L","GNAS|R","Ligand","Receptor",2.629
"Neural","MSC","SELPLG|L","ITGB2|R","Ligand","Receptor",2.284
"MSC","MSC","SELPLG|L","ITGB2|R","Ligand","Receptor",2.284
"Fibroblast","MSC","SELPLG|L","ITGB2|R","Ligand","Receptor",2.284
"Megakaryocyte","MSC","SELPLG|L","ITGB2|R","Ligand","Receptor",2.284
"Myeloid","MSC","SELPLG|L","ITGB2|R","Ligand","Receptor",2.284
"Neural","Myeloid","SELPLG|L","ITGB2|R","Ligand","Receptor",2.396
"MSC","Myeloid","SELPLG|L","ITGB2|R","Ligand","Receptor",2.396
"Fibroblast","Myeloid","SELPLG|L","ITGB2|R","Ligand","Receptor",2.396
"Megakaryocyte","Myeloid","SELPLG|L","ITGB2|R","Ligand","Receptor",2.396
"Myeloid","Myeloid","SELPLG|L","ITGB2|R","Ligand","Receptor",2.396
"Fibroblast","Neural","CALM1|L","CCL4|R","Ligand","Receptor",2.162
"Fibroblast","MSC","CALM1|L","CCL4|R","Ligand","Receptor",2.162
"Fibroblast","Fibroblast","CALM1|L","CCL4|R","Ligand","Receptor",2.162
"Fibroblast","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.162
"Fibroblast","Myeloid","CALM1|L","CCL4|R","Ligand","Receptor",2.162
"Megakaryocyte","Neural","CALM1|L","CCL4|R","Ligand","Receptor",2.19
"Megakaryocyte","MSC","CALM1|L","CCL4|R","Ligand","Receptor",2.19
"Megakaryocyte","Fibroblast","CALM1|L","CCL4|R","Ligand","Receptor",2.19
"Megakaryocyte","Megakaryocyte","CALM1|L","CCL4|R","Ligand","Receptor",2.19
"Megakaryocyte","Myeloid","CALM1|L","CCL4|R","Ligand","Receptor",2.19
"Neural","Neural","DKK1|L","KREMEN1|R","Ligand","Receptor",2.235
"Neural","Myeloid","DKK1|L","KREMEN1|R","Ligand","Receptor",2.19
"MSC","Neural","DKK1|L","KREMEN1|R","Ligand","Receptor",2.235
"MSC","Myeloid","DKK1|L","KREMEN1|R","Ligand","Receptor",2.19
"Fibroblast","Neural","DKK1|L","KREMEN1|R","Ligand","Receptor",2.235
"Fibroblast","Myeloid","DKK1|L","KREMEN1|R","Ligand","Receptor",2.19
"Megakaryocyte","Neural","DKK1|L","KREMEN1|R","Ligand","Receptor",2.235
"Megakaryocyte","Myeloid","DKK1|L","KREMEN1|R","Ligand","Receptor",2.19
"Myeloid","Neural","DKK1|L","KREMEN1|R","Ligand","Receptor",2.235
"Myeloid","Myeloid","DKK1|L","KREMEN1|R","Ligand","Receptor",2.19
"Neural","MSC","JAM3|L","ITGB2|R","Ligand","Receptor",2.277
"MSC","MSC","JAM3|L","ITGB2|R","Ligand","Receptor",2.277
"Fibroblast","MSC","JAM3|L","ITGB2|R","Ligand","Receptor",2.277
"Megakaryocyte","MSC","JAM3|L","ITGB2|R","Ligand","Receptor",2.277
"Myeloid","MSC","JAM3|L","ITGB2|R","Ligand","Receptor",2.277
"Neural","Myeloid","JAM3|L","ITGB2|R","Ligand","Receptor",2.388
"MSC","Myeloid","JAM3|L","ITGB2|R","Ligand","Receptor",2.388
"Fibroblast","Myeloid","JAM3|L","ITGB2|R","Ligand","Receptor",2.388
"Megakaryocyte","Myeloid","JAM3|L","ITGB2|R","Ligand","Receptor",2.388
"Myeloid","Myeloid","JAM3|L","ITGB2|R","Ligand","Receptor",2.388
"MSC","Neural","SPON2|L","ITGAM|R","Ligand","Receptor",2.269
"Megakaryocyte","Neural","SPON2|L","ITGAM|R","Ligand","Receptor",2.334
"MSC","MSC","SPON2|L","ITGAM|R","Ligand","Receptor",2.269
"Megakaryocyte","MSC","SPON2|L","ITGAM|R","Ligand","Receptor",2.334
"MSC","Fibroblast","SPON2|L","ITGAM|R","Ligand","Receptor",2.269
"Megakaryocyte","Fibroblast","SPON2|L","ITGAM|R","Ligand","Receptor",2.334
"MSC","Megakaryocyte","SPON2|L","ITGAM|R","Ligand","Receptor",2.269
"Megakaryocyte","Megakaryocyte","SPON2|L","ITGAM|R","Ligand","Receptor",2.334
"MSC","Myeloid","SPON2|L","ITGAM|R","Ligand","Receptor",2.269
"Megakaryocyte","Myeloid","SPON2|L","ITGAM|R","Ligand","Receptor",2.334
"Fibroblast","Neural","CALM1|L","SELL|R","Ligand","Receptor",2.188
"Fibroblast","MSC","CALM1|L","SELL|R","Ligand","Receptor",2.188
"Fibroblast","Fibroblast","CALM1|L","SELL|R","Ligand","Receptor",2.188
"Fibroblast","Megakaryocyte","CALM1|L","SELL|R","Ligand","Receptor",2.188
"Fibroblast","Myeloid","CALM1|L","SELL|R","Ligand","Receptor",2.188
"Megakaryocyte","Neural","CALM1|L","SELL|R","Ligand","Receptor",2.216
"Megakaryocyte","MSC","CALM1|L","SELL|R","Ligand","Receptor",2.216
"Megakaryocyte","Fibroblast","CALM1|L","SELL|R","Ligand","Receptor",2.216
"Megakaryocyte","Megakaryocyte","CALM1|L","SELL|R","Ligand","Receptor",2.216
"Megakaryocyte","Myeloid","CALM1|L","SELL|R","Ligand","Receptor",2.216
"Neural","Neural","KCNA3|L","IL16|R","Ligand","Receptor",2.258
"Neural","Myeloid","KCNA3|L","IL16|R","Ligand","Receptor",2.213
"MSC","Neural","KCNA3|L","IL16|R","Ligand","Receptor",2.258
"MSC","Myeloid","KCNA3|L","IL16|R","Ligand","Receptor",2.213
"Fibroblast","Neural","KCNA3|L","IL16|R","Ligand","Receptor",2.258
"Fibroblast","Myeloid","KCNA3|L","IL16|R","Ligand","Receptor",2.213
"Megakaryocyte","Neural","KCNA3|L","IL16|R","Ligand","Receptor",2.258
"Megakaryocyte","Myeloid","KCNA3|L","IL16|R","Ligand","Receptor",2.213
"Myeloid","Neural","KCNA3|L","IL16|R","Ligand","Receptor",2.258
"Myeloid","Myeloid","KCNA3|L","IL16|R","Ligand","Receptor",2.213
"MSC","MSC","APP|L","CD74|R","Ligand","Receptor",2.311
"Fibroblast","MSC","APP|L","CD74|R","Ligand","Receptor",2.269
"Megakaryocyte","MSC","APP|L","CD74|R","Ligand","Receptor",2.302
"Neural","Fibroblast","APP|L","CD74|R","Ligand","Receptor",2.313
